path	label
/home/mamoris/notebooks/AI Capstone/train/1902_c.png	8
/home/mamoris/notebooks/AI Capstone/train/1903_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1904_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1905_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1906_c.png	9
/home/mamoris/notebooks/AI Capstone/train/1907_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1908_c.png	6
/home/mamoris/notebooks/AI Capstone/train/1909_c.png	1
/home/mamoris/notebooks/AI Capstone/train/1910_c.png	7
/home/mamoris/notebooks/AI Capstone/train/1911_c.png	1
/home/mamoris/notebooks/AI Capstone/train/1912_c.png	9
/home/mamoris/notebooks/AI Capstone/train/1913_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1914_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1915_c.png	6
/home/mamoris/notebooks/AI Capstone/train/1916_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1917_c.png	6
/home/mamoris/notebooks/AI Capstone/train/1918_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1919_c.png	9
/home/mamoris/notebooks/AI Capstone/train/1920_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1921_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1922_c.png	7
/home/mamoris/notebooks/AI Capstone/train/1923_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1924_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1925_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1926_c.png	7
/home/mamoris/notebooks/AI Capstone/train/1927_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1928_c.png	4
/home/mamoris/notebooks/AI Capstone/train/1929_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1930_c.png	8
/home/mamoris/notebooks/AI Capstone/train/1931_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1932_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1933_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1934_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1935_c.png	1
/home/mamoris/notebooks/AI Capstone/train/1936_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1937_c.png	8
/home/mamoris/notebooks/AI Capstone/train/1938_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1939_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1940_c.png	1
/home/mamoris/notebooks/AI Capstone/train/1941_c.png	7
/home/mamoris/notebooks/AI Capstone/train/1942_c.png	6
/home/mamoris/notebooks/AI Capstone/train/1943_c.png	8
/home/mamoris/notebooks/AI Capstone/train/1944_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1945_c.png	7
/home/mamoris/notebooks/AI Capstone/train/1946_c.png	8
/home/mamoris/notebooks/AI Capstone/train/1947_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1948_c.png	1
/home/mamoris/notebooks/AI Capstone/train/1949_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1950_c.png	0
/home/mamoris/notebooks/AI Capstone/train/1951_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1952_c.png	7
/home/mamoris/notebooks/AI Capstone/train/1953_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1954_c.png	0
/home/mamoris/notebooks/AI Capstone/train/1955_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1956_c.png	0
/home/mamoris/notebooks/AI Capstone/train/1957_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1958_c.png	9
/home/mamoris/notebooks/AI Capstone/train/1959_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1960_c.png	7
/home/mamoris/notebooks/AI Capstone/train/1961_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1962_c.png	0
/home/mamoris/notebooks/AI Capstone/train/1963_c.png	9
/home/mamoris/notebooks/AI Capstone/train/1964_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1965_c.png	1
/home/mamoris/notebooks/AI Capstone/train/1966_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1967_c.png	8
/home/mamoris/notebooks/AI Capstone/train/1968_c.png	8
/home/mamoris/notebooks/AI Capstone/train/1969_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1970_c.png	0
/home/mamoris/notebooks/AI Capstone/train/1971_c.png	8
/home/mamoris/notebooks/AI Capstone/train/1972_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1973_c.png	3
/home/mamoris/notebooks/AI Capstone/train/1974_c.png	1
/home/mamoris/notebooks/AI Capstone/train/1975_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1976_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1977_c.png	2
/home/mamoris/notebooks/AI Capstone/train/1978_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1979_c.png	6
/home/mamoris/notebooks/AI Capstone/train/1980_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1981_c.png	7
/home/mamoris/notebooks/AI Capstone/train/1982_c.png	1
/home/mamoris/notebooks/AI Capstone/train/1983_c.png	5
/home/mamoris/notebooks/AI Capstone/train/1984_c.png	1
/home/mamoris/notebooks/AI Capstone/train/1985_c.png	6
/home/mamoris/notebooks/AI Capstone/train/1986_c.png	9
/home/mamoris/notebooks/AI Capstone/train/1987_c.png	10
